"Path","Size","Modified","Algorithm","Checksum"
"\pool\main\w\wireless-tools\libiw30t64_30~pre9-18+b1_amd64.deb","17704","10/29/2024 9:56:26 AM","SHA256","67cb175811d9f7332d384237e99c632452c075e2df0c87b398259cb6b3c27369"
"\pool\main\w\wireless-tools\wireless-tools_30~pre9-18+b1_amd64.deb","108636","10/29/2024 9:56:26 AM","SHA256","da254848506189e1f210618ffefdea11220662e252f1f1915bb1d93ad2696c52"
"\pool\main\w\wireless-tools\wireless-tools-udeb_30~pre9-18+b1_amd64.udeb","12044","10/29/2024 9:56:26 AM","SHA256","a419ccf90dbe9d92fb48c046fc192987247052866e6b636e847b377785f5da11"
"\pool\main\w\wpa\wpasupplicant_2.10-24_amd64.deb","1426452","3/22/2025 6:37:52 AM","SHA256","99f50410baddebd421497703ad9b6d0e05deb3dfda99a96b2814f630d9b84498"
"\pool\main\w\wpa\wpasupplicant-udeb_2.10-24_amd64.udeb","375804","3/22/2025 6:37:52 AM","SHA256","8e77de262d3161c28b03b4d8d7d5e1af80b383143fa0c2c7c3cc938688113de5"
"\pool\main\w\wtmpdb\libwtmpdb0_0.73.0-3+deb13u1_amd64.deb","13056","11/1/2025 6:17:42 PM","SHA256","8d6bc1c961d734da58b2d4c35b0a3cd6ad2fe81655bd982c655a97c2255b1c9b"
"\pool\main\x\xauth\xauth_1.1.2-1.1_amd64.deb","35856","12/3/2024 4:05:48 PM","SHA256","14687bc8e3af350738f61e5a872bcdd83725694cb09d448d75077abd6249679a"
"\pool\main\x\xdg-user-dirs\xdg-user-dirs_0.18-2_amd64.deb","53244","12/20/2024 10:41:12 PM","SHA256","d3be3c7315722fe58921839f8bbf962e638540f2936627acc29464e63feded95"
"\pool\main\x\xfsprogs\xfsprogs_6.13.0-2+b1_amd64.deb","1168104","3/13/2025 11:05:08 PM","SHA256","570e900e2e0fa1e3d56ca654d4739e43e16ee5f2d6050fb5955c141cf2cbacf1"
"\pool\main\x\xfsprogs\xfsprogs-udeb_6.13.0-2+b1_amd64.udeb","175656","3/13/2025 11:05:08 PM","SHA256","7858a591658a308cc7c2c37f65159246df986b911b82369361ac0f5530c39d5d"
"\pool\main\x\xkeyboard-config\xkb-data_2.42-1_all.deb","789736","6/19/2024 7:15:05 AM","SHA256","196ff18533382f64e057ea49df2bb486bd4275a4cc0917361edb560b8756dada"
"\pool\main\x\xml-core\xml-core_0.19_all.deb","20088","12/13/2023 8:54:51 PM","SHA256","079ec5e10b1c49aa23a6c53ae8e55e33aec121d1c87a131d2172bdabc3f4030e"
"\pool\main\x\xxhash\libxxhash0_0.8.3-2_amd64.deb","27096","1/5/2025 12:21:46 AM","SHA256","81da7064d56fc044f5db4bb3c1e80ff50a4986dcbbf80d958eeca565b44c157f"
"\pool\main\x\xz-utils\liblzma5_5.8.1-1_amd64.deb","309344","4/3/2025 9:42:05 PM","SHA256","3a4b863e62478b1895909c5d3b719da0395d6fe6da46f2218db2b0436e0fe892"
"\pool\main\x\xz-utils\liblzma5-udeb_5.8.1-1_amd64.udeb","90292","4/3/2025 9:42:05 PM","SHA256","f9affb8144bd4d9def0b0308054201a057fbb9819aaa4a58e375159e17e5ecc0"
"\pool\main\z\zlib\zlib1g_1.3.dfsg+really1.3.1-1+b1_amd64.deb","88892","10/29/2024 10:39:35 AM","SHA256","015be740d6236ad114582dea500c1d907f29e16d6db00566ca32fb68d71ac90d"
"\pool\main\z\zlib\zlib1g-udeb_1.3.dfsg+really1.3.1-1+b1_amd64.udeb","71184","10/29/2024 10:39:35 AM","SHA256","1163b2f516fe5ac1064df73d0134fa07a06e450f3c9883e40e0a72744ae13b58"
"\pool\non-free-firmware\a\amd64-microcode\amd64-microcode_3.20250311.1_amd64.deb","277532","3/24/2025 2:51:50 AM","SHA256","75e0acd561969e0ec23ae4063ba7b87443f0312b66f59adf04212bcb0588e96d"
"\pool\non-free-firmware\a\atmel-firmware\atmel-firmware_1.3-7.1_all.deb","146648","6/9/2024 3:22:52 PM","SHA256","afcde0b5ec41b6c55293a1b3b50bb1c0b4db4676be59334a974908023148e846"
"\pool\non-free-firmware\b\bluez-firmware\bluez-firmware_1.2-13_all.deb","189732","2/15/2025 1:46:48 PM","SHA256","4dba886ff82067c814f81ec9d675aa0631b497ca8e7d7985694bac6cfe61e825"
"\pool\non-free-firmware\d\dahdi-firmware\dahdi-firmware-nonfree_2.11.1.0.20170917-3_all.deb","732612","1/10/2025 7:52:32 AM","SHA256","457faf60eaf089c22239aa84d9be361772c871fa50db869b577e54877b2a4585"
"\pool\non-free-firmware\f\firmware-ast\firmware-ast_20140808-10_all.deb","9040","3/20/2025 2:58:06 AM","SHA256","f772d3eeb94e298615183137e7e4b3b77586ac9c6f343c8eb8f6af93f5e7e7c7"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-amd-graphics_20250410-2_all.deb","15087716","4/24/2025 8:47:09 PM","SHA256","22fa89a699044d92e54c9a3b6d737da4f474245fa2001d3cbc039b74d56ac933"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-atheros_20250410-2_all.deb","29474828","4/24/2025 8:47:09 PM","SHA256","8387a45e9307052858185620ab30efebbf9660b072d6c8309673bf112e291f35"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-bnx2_20250410-2_all.deb","155352","4/24/2025 8:47:09 PM","SHA256","58a34a89a3eebeecf5dbf284865ef450b5ea505ec09fa7cad3719a97af908a7c"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-bnx2x_20250410-2_all.deb","1759884","4/24/2025 8:47:09 PM","SHA256","eb094dafeda978b80e082a78c4ed083a92032c153959a1c050a0ec15c269225c"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-brcm80211_20250410-2_all.deb","5379304","4/24/2025 8:47:09 PM","SHA256","266cc703e2299f5253fd1ff9a1fd625d85a2c8e5a88b1a65fcc190ac384ce3d7"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-cavium_20250410-2_all.deb","702508","4/24/2025 8:47:09 PM","SHA256","6686dc8a98283c4b854f8a021da0184cd1d032f2f4726720edd2506652d38df2"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-cirrus_20250410-2_all.deb","331256","4/24/2025 8:47:09 PM","SHA256","ffce3e326cd30bc4137ca46ce9bd5a65a6c1bd7e8d22b062a4d9699d9cda1569"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-intel-graphics_20250410-2_all.deb","6419104","4/24/2025 8:47:09 PM","SHA256","253d624068b361cfbc43c88b64ec0904fd14de1b704f89bdbe457a2e7edba2dc"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-intel-misc_20250410-2_all.deb","1868120","4/24/2025 8:47:09 PM","SHA256","90c04a9fc6443f834290b8c3e51d12a95ece465e83aabe4cd32343be7aee768f"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-intel-sound_20250410-2_all.deb","831516","4/24/2025 8:47:09 PM","SHA256","d88fc3b895f4d55f463a27b7b6f94d0a79581f268611aa580906bcd9bb067ed4"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-ipw2x00_20250410-2_all.deb","301600","4/24/2025 8:47:09 PM","SHA256","a0351412176598056d18982d905aa9605b6250bfb16c316fa773c6716868db56"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-ivtv_20250410-2_all.deb","160360","4/24/2025 8:47:09 PM","SHA256","91bfe2114683755ff482579c9b526890379e6fcf98e0dfccadefabcca9717582"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-iwlwifi_20250410-2_all.deb","16693476","4/24/2025 8:47:09 PM","SHA256","ec0e18c0214abb1402b244c41e8f6769ffb3f4d75486536c007c5bef95f08cf5"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-libertas_20250410-2_all.deb","3622936","4/24/2025 8:47:09 PM","SHA256","7bf53cba57d750ae8c91ee90b5d5477be9fe26592f11baf48871d7ed18109aa4"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-mediatek_20250410-2_all.deb","19598740","4/24/2025 8:47:10 PM","SHA256","957f82d72d413f4577f45bfad03237b1dd6f8693eddc226ac452f9c5d4187012"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-misc-nonfree_20250410-2_all.deb","4330568","4/24/2025 8:47:10 PM","SHA256","351924ccf5fe3ec5c3e68ae1b283baf6b1674cedca07b0ebf0014c74faba43df"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-myricom_20250410-2_all.deb","324884","4/24/2025 8:47:10 PM","SHA256","8b08186ac53c178af526153af532247f253007bdcf7ed9d9bff9e7ba93f3affc"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-netronome_20250410-2_all.deb","1764192","4/24/2025 8:47:10 PM","SHA256","56e5e205651ab66437aa312c307d512f57886809ea497cd07727b03ab4e46b37"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-netxen_20250410-2_all.deb","1295584","4/24/2025 8:47:10 PM","SHA256","c63a4d435c25f9906da5a40e2bb9ca5116ef1c1fa22266242eab982409e05497"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-nvidia-graphics_20250410-2_all.deb","39481748","4/24/2025 8:47:10 PM","SHA256","1ec5cf5a9532e1b93bd927c8085c4026abb61cd40ef899785de0fa7d37f49643"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-qlogic_20250410-2_all.deb","2154612","4/24/2025 8:47:10 PM","SHA256","ee0bfd4c92db5ccdbb72fceda6603fb54b256c4351ddd6fb044bef16e6866dce"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-realtek_20250410-2_all.deb","2859648","4/24/2025 8:47:10 PM","SHA256","925755a9b0891c7dc39bbb73d28ab8f7193d37303b5022e8bc9d458b9b4aaa4e"
"\pool\non-free-firmware\f\firmware-nonfree\firmware-siano_20250410-2_all.deb","376840","4/24/2025 8:47:10 PM","SHA256","3e0118ee7b2cf5629e04f23988c1fefbba5e63cd542f654d80221bda6b13d202"
"\pool\non-free-firmware\f\firmware-sof\firmware-sof-signed_2025.01-1_all.deb","1377152","2/23/2025 1:58:53 PM","SHA256","3a74157bd612ef9e408b80f09e751274698ecefef77c3e302a6462728cc90797"
"\pool\non-free-firmware\i\intel-microcode\intel-microcode_3.20251111.1~deb13u1_amd64.deb","12847144","12/21/2025 6:26:24 PM","SHA256","1731b32e9dd2187ede409a74efa466c9f3a8178dce8151b5ba37e457bee5d25e"
"\pool\non-free-firmware\z\zd1211-firmware\firmware-zd1211_1.5-13_all.deb","13524","1/24/2025 2:47:58 AM","SHA256","67ded020fbf771c60c9bdece6fc98093ae3eb3f17e967b6503bfc56b405bafbc"
"\README.html","8801","5/16/2026 10:12:26 AM","SHA256","3eec2eed385800f926d739d344078ce8db6e7b122d0639f36abc3c7cc079e3e9"
"\README.mirrors.html","291","3/4/2017 8:08:01 PM","SHA256","d5946ee811ac26550b29476702dcf31ca4677cfed49fde55f6e9a64ac05082d4"
"\README.mirrors.txt","86","3/4/2017 8:08:51 PM","SHA256","a840ef8a0cd218d6c8d8256c3c11001ec7e241670611c1f272dc01828fce01ed"
"\README.source","551","5/16/2026 10:11:06 AM","SHA256","37f9c6ce789e79837ad229a25da06311d33a34340befe8770bfa59c580d2093a"
"\README.txt","5347","5/16/2026 10:12:26 AM","SHA256","2990ea8c3153c5458013def9a12076b30dc5f19798314cb62f65b652194cbb5f"
